Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2016-09-06,24.67340087890625,39.44350051879883,40.069828033447266,128.71987915039062,51.36309814453125,1.5520529747009277,13.522000312805176
2016-09-07,24.824600219726562,39.2239990234375,40.06833267211914,130.02960205078125,51.40766906738281,1.5291852951049805,13.447333335876465
2016-09-08,24.173969268798828,39.202999114990234,39.812950134277344,129.25567626953125,51.20261001586914,1.540250301361084,13.157333374023438
2016-09-09,23.626440048217773,38.00699996948242,39.100833892822266,126.11035919189453,50.114898681640625,1.4635322093963623,12.964667320251465
2016-09-12,24.155643463134766,38.574501037597656,39.61360168457031,127.68797302246094,50.86381530761719,1.4937769174575806,13.220000267028809
2016-09-13,24.730667114257812,38.050498962402344,39.11273956298828,126.21949768066406,50.40020751953125,1.47213876247406,13.069999694824219
2016-09-14,25.605810165405273,38.054500579833984,39.19901657104492,126.77513122558594,50.159481048583984,1.4851709604263306,13.093999862670898
2016-09-15,26.476360321044922,38.484500885009766,39.73310852050781,127.35063934326172,50.9886360168457,1.541479468345642,13.361332893371582
2016-09-16,26.327451705932617,38.92599868774414,39.57144546508789,128.0650177001953,51.04214096069336,1.5451675653457642,13.69333267211914
2016-09-19,26.020462036132812,38.755001068115234,39.44350051879883,127.6482925415039,50.756839752197266,1.565576434135437,13.755999565124512
2016-09-20,26.018173217773438,39.01100158691406,39.66120529174805,127.63835906982422,50.64985656738281,1.5513149499893188,13.642666816711426
2016-09-21,26.013593673706055,39.48699951171875,39.921546936035156,128.9282684326172,51.4968376159668,1.5948373079299927,13.6813325881958
2016-09-22,26.25872039794922,40.23500061035156,40.463077545166016,129.06715393066406,51.55033493041992,1.598771333694458,13.76200008392334
2016-09-23,25.82115936279297,40.287498474121094,40.413978576660156,126.96366882324219,51.20261001586914,1.597050666809082,13.829999923706055
2016-09-26,25.8601016998291,39.95800018310547,39.80352020263672,126.31871032714844,50.73009490966797,1.582051157951355,13.932666778564453
2016-09-27,25.908206939697266,40.80550003051758,40.2042121887207,127.68797302246094,51.66622543334961,1.6361470222473145,13.720666885375977
2016-09-28,26.10523223876953,41.43600082397461,40.17098617553711,128.2237548828125,51.7375602722168,1.6420481204986572,13.751333236694336
